@relation openjpa_Train_Release_6

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
26,318,212,0,0,168,0,0,0,0,0,false
20,365,234,0,0,168,0,0,0,0,0,false
4,86,44,0,0,168,0,0,0,0,0,true
1,74,19,0,0,168,0,0,0,0,0,false
1,79,45,0,0,168,0,0,0,0,0,false
3,89,47,0,0,168,0,0,0,0,0,false
2,173,116,0,0,168,0,0,0,0,0,false
1,78,43,0,0,168,0,0,0,0,0,false
1,58,31,0,0,168,0,0,0,0,0,false
1,67,34,0,0,168,0,0,0,0,0,false
1,48,20,0,0,168,0,0,0,0,0,false
1,59,29,0,0,168,0,0,0,0,0,false
5,80,48,0,0,168,0,0,0,0,0,false
2,63,32,0,0,168,0,0,0,0,0,false
10,124,87,1,1,168,1,1,1,1,1,false
1,48,20,0,0,168,0,0,0,0,0,false
35,262,192,1,1,168,0,0,0,1,1,false
9,130,80,1,1,168,0,0,0,1,1,false
70,1579,1209,5,3,168,16,3,4,5,4,false
23,169,111,1,1,168,0,0,0,1,1,true
9,92,56,0,0,168,0,0,0,0,0,false
4,65,35,0,0,168,0,0,0,0,0,false
11,133,95,0,0,168,0,0,0,0,0,false
55,401,331,3,2,168,2,0,2,4,2,false
38,257,177,1,1,168,0,0,0,1,1,false
3,84,50,2,1,168,1,0,1,2,1,false
6,95,62,0,0,168,0,0,0,0,0,false
12,154,101,1,1,168,9,9,9,3,3,false
1,96,28,0,0,168,0,0,0,0,0,false
1,149,41,0,0,168,0,0,0,0,0,false
13,230,182,0,0,168,0,0,0,0,0,false
43,421,349,0,0,168,0,0,0,0,0,false
8,174,118,0,0,168,0,0,0,0,0,false
6,104,68,1,1,168,0,0,0,1,1,false
3,93,58,1,1,168,0,0,0,1,1,false
6,110,74,1,1,168,0,0,0,1,1,false
3,80,46,1,1,168,0,0,0,1,1,false
16,258,188,1,1,168,0,0,0,1,1,false
1,86,43,0,0,168,0,0,0,0,0,false
1,55,21,0,0,168,0,0,0,0,0,false
1,51,17,0,0,168,0,0,0,0,0,false
1,52,18,0,0,168,0,0,0,0,0,false
2,60,25,0,0,168,0,0,0,0,0,false
2,46,20,0,0,168,0,0,0,0,0,false
4,81,49,1,1,168,0,0,0,1,1,false
55,400,332,2,2,168,1,0,1,3,2,false
11,84,46,0,0,168,0,0,0,0,0,false
2,94,59,0,0,168,0,0,0,0,0,false
2,93,59,0,0,168,0,0,0,0,0,false
115,859,716,6,2,168,131,21,107,18,10,false
5,167,122,0,0,168,0,0,0,0,0,false
5,167,122,0,0,168,0,0,0,0,0,false
16,207,135,1,1,168,0,0,0,1,1,false
39,339,274,4,1,168,30,7,18,18,12,false
24,267,214,0,0,168,0,0,0,0,0,false
30,323,222,1,1,168,2,2,2,19,19,false
52,518,388,0,0,168,0,0,0,0,0,false
16,256,195,2,2,168,0,0,0,2,1,false
23,162,119,0,0,168,0,0,0,0,0,false
4,69,41,1,1,168,8,8,8,4,4,false
1,48,21,0,0,168,0,0,0,0,0,false
1,43,16,0,0,168,0,0,0,0,0,false
7,119,81,0,0,168,0,0,0,0,0,false
11,130,91,1,1,168,1,1,1,3,3,false
10,151,110,0,0,168,0,0,0,0,0,false
73,706,457,1,1,168,1,1,1,3,3,false
12,305,150,2,2,168,18,9,15,5,4,false
10,185,87,0,0,168,0,0,0,0,0,false
22,269,197,3,1,168,11,3,8,23,18,true
1,107,23,2,1,168,46,23,45,2,2,false
9,143,88,1,1,168,0,0,0,2,2,false
4,100,55,0,0,168,0,0,0,0,0,true
82,725,426,3,2,168,41,13,40,23,12,false
5,82,31,0,0,168,0,0,0,0,0,false
17,191,136,1,1,168,1,1,1,4,4,false
20,184,95,0,0,168,0,0,0,0,0,false
6,77,34,2,2,168,3,1,2,2,1,false
4,82,38,0,0,168,0,0,0,0,0,false
1,42,15,1,1,168,3,3,3,1,1,false
24,260,152,2,2,168,1,0,1,4,3,false
1,39,5,0,0,168,0,0,0,0,0,false
140,934,670,1,1,168,10,10,10,17,17,false
44,400,239,0,0,168,0,0,0,0,0,false
1,62,10,0,0,168,0,0,0,0,0,false
1,78,13,0,0,168,0,0,0,0,0,false
194,1453,971,3,1,168,72,24,71,82,80,false
39,232,189,0,0,168,0,0,0,0,0,false
9,206,108,0,0,168,0,0,0,0,0,false
13,175,125,2,1,168,15,7,13,74,41,true
75,689,452,1,1,168,0,0,0,2,2,false
43,493,348,0,0,168,0,0,0,0,0,false
1,53,15,0,0,168,0,0,0,0,0,false
55,602,427,0,0,168,0,0,0,0,0,false
63,443,319,1,1,168,1,1,1,2,2,false
3,97,67,1,1,168,2,2,2,0,0,false
29,850,640,1,1,168,4,4,4,0,0,false
8,151,118,1,1,168,0,0,0,1,1,false
3,92,61,0,0,168,0,0,0,0,0,false
1,42,19,0,0,168,0,0,0,0,0,false
1,35,10,0,0,168,0,0,0,0,0,false
7,144,109,1,1,168,0,0,0,1,1,true
408,3746,2685,8,3,168,35,4,9,39,11,true
42,593,520,1,1,168,1,1,1,1,1,true
4,93,60,0,0,168,0,0,0,0,0,false
11,171,107,0,0,168,0,0,0,0,0,false
2,58,34,0,0,168,0,0,0,0,0,false
13,159,114,0,0,168,0,0,0,0,0,false
30,313,256,5,3,168,25,5,12,12,10,true
17,253,182,0,0,168,0,0,0,0,0,true
7,115,82,0,0,168,0,0,0,0,0,false
5,112,80,0,0,168,0,0,0,0,0,false
6,189,119,0,0,168,0,0,0,0,0,false
57,403,307,0,0,168,0,0,0,0,0,false
1,39,6,0,0,168,0,0,0,0,0,false
1,77,17,1,1,168,5,5,5,0,0,false
46,921,681,3,2,168,9,3,4,1,1,false
19,533,407,0,0,168,0,0,0,0,0,false
8,167,116,1,1,168,1,1,1,1,1,true
142,1023,849,6,3,168,11,1,8,6,2,false
7,124,93,0,0,168,0,0,0,0,0,false
21,377,293,1,1,168,1,1,1,0,0,false
54,430,306,0,0,168,0,0,0,0,0,false
1,35,10,0,0,168,0,0,0,0,0,false
1,572,174,0,0,168,0,0,0,0,0,false
27,488,367,0,0,168,0,0,0,0,0,false
1,520,163,0,0,168,0,0,0,0,0,false
77,941,687,1,1,168,1,1,1,1,1,false
1,71,14,0,0,168,0,0,0,0,0,false
24,254,161,0,0,168,0,0,0,0,0,false
62,616,391,2,2,168,7,3,7,19,18,false
5,112,52,0,0,168,0,0,0,0,0,false
1,43,6,0,0,168,0,0,0,0,0,false
1,60,27,0,0,168,0,0,0,0,0,false
18,124,85,0,0,168,0,0,0,0,0,false
24,184,129,0,0,168,0,0,0,0,0,false
1,686,133,1,1,168,5,5,5,0,0,false
1,122,27,0,0,168,0,0,0,0,0,false
327,2841,2174,7,2,168,25,3,15,50,17,true
1,33,9,0,0,168,0,0,0,0,0,false
20,299,211,1,1,168,1,1,1,1,1,false
1,76,14,0,0,168,0,0,0,0,0,false
22,205,136,4,3,185,34,8,23,23,11,false
1,68,34,0,0,185,0,0,0,0,0,true
3,138,76,0,0,185,0,0,0,0,0,true
17,518,193,1,1,185,0,0,0,1,1,false
1,109,45,1,1,90,109,109,94,0,0,false
5,87,48,0,0,185,0,0,0,0,0,false
1,88,37,0,0,185,0,0,0,0,0,false
3,71,39,0,0,185,0,0,0,0,0,true
6,89,51,6,2,185,44,7,17,43,20,false
1,159,53,2,2,185,22,11,21,15,15,false
6,157,69,0,0,185,0,0,0,0,0,false
1,1386,255,5,2,185,58,11,22,74,55,false
36,1423,1134,10,3,185,54,5,12,186,137,false
1,40,10,3,2,70,40,13,32,6,4,false
8,134,95,8,3,185,12,1,5,36,15,true
2,61,33,2,2,21,89,44,60,25,25,false
4,137,73,1,1,185,2,2,2,7,7,false
1,46,19,0,0,185,0,0,0,0,0,false
52,439,292,0,0,185,0,0,0,0,0,false
32,319,206,0,0,185,0,0,0,0,0,false
5,55,29,0,0,185,0,0,0,0,0,false
2,150,74,1,1,185,0,0,0,1,1,false
1,137,60,1,1,185,0,0,0,1,1,false
1,258,34,1,1,185,0,0,0,4,4,false
1,74,14,0,0,185,0,0,0,0,0,false
6,87,53,0,0,185,0,0,0,0,0,false
1,32,6,0,0,185,0,0,0,0,0,false
4,252,198,2,2,185,20,10,20,12,11,false
5,145,95,1,1,185,0,0,0,3,3,false
22,243,172,1,1,185,1,1,1,0,0,false
94,678,537,5,2,185,86,17,73,36,20,false
53,333,262,0,0,185,0,0,0,0,0,false
30,216,157,1,1,185,0,0,0,1,1,false
1,62,18,1,1,185,0,0,0,1,1,false
1,30,4,1,1,185,0,0,0,1,1,false
1,135,18,1,1,185,0,0,0,4,4,false
40,647,463,2,2,185,25,12,25,35,34,true
43,465,336,0,0,185,0,0,0,0,0,false
2,64,24,0,0,185,0,0,0,0,0,false
1,49,14,0,0,185,0,0,0,0,0,false
1,30,4,1,1,185,0,0,0,1,1,false
20,193,138,2,2,185,20,10,20,182,173,true
2,79,38,0,0,185,0,0,0,0,0,false
1,56,23,0,0,185,0,0,0,0,0,false
1,36,6,0,0,185,0,0,0,0,0,false
1,46,21,0,0,185,0,0,0,0,0,false
15,388,202,5,3,33,560,112,458,932,414,true
1,48,22,0,0,185,0,0,0,0,0,false
147,1470,1090,1,1,185,15,15,15,29,29,true
44,529,323,1,1,185,0,0,0,1,1,false
1,138,25,1,1,185,0,0,0,1,1,false
27,529,374,1,1,185,0,0,0,1,1,true
1,72,13,0,0,185,0,0,0,0,0,false
1,24,4,0,0,185,0,0,0,0,0,false
1,72,13,0,0,185,0,0,0,0,0,false
41,1074,879,2,2,185,7,3,7,3,2,false
315,3759,2843,6,3,185,242,40,192,121,58,true
8,254,131,1,1,185,0,0,0,1,1,false
1,91,41,0,0,185,0,0,0,0,0,false
1,288,71,1,1,185,7,7,7,0,0,false
1,81,42,0,0,185,0,0,0,0,0,false
4,67,32,1,1,185,0,0,0,1,1,false
1,70,33,1,1,185,0,0,0,1,1,false
1,34,5,0,0,185,0,0,0,0,0,false
4,90,51,2,2,185,21,10,20,4,2,true
1,33,4,1,1,185,0,0,0,1,1,false
1,50,8,1,1,185,0,0,0,1,1,false
1,35,5,0,0,185,0,0,0,0,0,false
1,35,5,0,0,185,0,0,0,0,0,false
1,34,5,0,0,185,0,0,0,0,0,false
1,45,7,0,0,185,0,0,0,0,0,false
1,70,9,1,1,185,0,0,0,1,1,false
1,39,14,1,1,185,0,0,0,1,1,false
1,40,5,1,1,185,0,0,0,1,1,false
30,271,171,1,1,185,0,0,0,1,1,true
1,39,8,1,1,185,3,3,3,1,1,false
1,185,60,1,1,185,0,0,0,1,1,false
103,590,439,2,2,185,7,3,7,22,21,false
1,28,5,0,0,185,0,0,0,0,0,false
1,35,5,0,0,185,0,0,0,0,0,false
12,104,58,1,1,185,0,0,0,1,1,false
14,162,96,3,2,185,54,18,32,9,5,true
1,34,10,1,1,185,0,0,0,1,1,false
1,40,6,1,1,185,0,0,0,1,1,false
1,34,5,0,0,185,0,0,0,0,0,false
14,183,92,1,1,185,0,0,0,1,1,false
25,221,143,1,1,185,0,0,0,2,2,false
1,57,7,1,1,185,0,0,0,1,1,false
1,59,8,1,1,185,0,0,0,1,1,false
4,61,26,1,1,185,0,0,0,1,1,false
1,35,5,0,0,185,0,0,0,0,0,false
80,888,665,1,1,185,0,0,0,1,1,false
1,153,48,1,1,185,0,0,0,1,1,false
27,126,80,1,1,185,0,0,0,1,1,false
1,29,5,1,1,185,0,0,0,1,1,false
49,660,463,1,1,185,7,7,7,2,2,true
1,109,66,0,0,185,0,0,0,0,0,false
2,79,30,0,0,185,0,0,0,0,0,false
36,315,227,0,0,185,0,0,0,0,0,true
2,169,68,0,0,185,0,0,0,0,0,false
1,181,117,3,2,185,15,5,14,20,18,true
34,331,215,3,1,185,3,1,1,13,5,false
78,505,383,4,2,185,16,4,6,36,14,false
1,35,5,1,1,185,0,0,0,1,1,false
1,38,6,0,0,185,0,0,0,0,0,true
14,155,99,5,4,185,19,3,10,28,21,true
1,679,118,2,2,185,23,11,23,19,18,false
1,101,21,2,2,185,0,0,0,5,3,false
661,4884,3934,19,4,185,177,9,33,167,58,true
1,75,40,0,0,185,0,0,0,0,0,false
1,42,6,1,1,185,0,0,0,1,1,false
159,1377,1168,2,2,185,32,16,32,1,1,false
16,193,131,1,1,185,0,0,0,1,1,false
15,182,121,1,1,185,0,0,0,1,1,false
48,470,377,0,0,185,0,0,0,0,0,true
72,645,527,2,2,185,8,4,8,9,8,true
43,434,327,1,1,185,0,0,0,1,1,false
9,131,78,0,0,185,0,0,0,0,0,false
4,199,130,0,0,185,0,0,0,0,0,false
92,805,601,2,1,185,6,3,6,13,12,true
1,40,6,1,1,185,0,0,0,1,1,false
19,187,148,3,1,185,3,1,1,12,5,false
63,926,756,4,2,185,19,4,5,11,7,false
7,595,449,5,2,185,19,3,4,8,4,false
1,82,45,1,1,185,0,0,0,1,1,false
1,80,45,1,1,185,0,0,0,1,1,false
1,70,37,1,1,185,0,0,0,1,1,false
1,86,49,1,1,185,0,0,0,1,1,false
2,73,39,2,1,185,2,1,2,5,4,false
50,732,490,3,1,185,16,5,6,68,45,true
1,88,17,0,0,185,0,0,0,0,0,false
28,349,255,1,1,185,1,1,1,2,2,false
1,326,55,1,1,185,0,0,0,11,11,true
74,698,559,2,2,185,0,0,0,3,2,true
177,895,710,1,1,185,0,0,0,1,1,true
1,40,5,0,0,185,0,0,0,0,0,false
1,79,42,1,1,185,0,0,0,1,1,false
2,62,23,1,1,185,0,0,0,1,1,false
61,406,270,0,0,185,0,0,0,0,0,false
23,201,142,0,0,185,0,0,0,0,0,false
1,40,6,1,1,185,0,0,0,1,1,false
1,108,16,0,0,185,0,0,0,0,0,false
24,255,194,2,1,185,6,3,5,11,10,false
1,38,14,0,0,185,0,0,0,0,0,false
18,748,558,4,2,185,16,4,4,4,4,true
1,52,18,0,0,185,0,0,0,0,0,false
5,124,57,1,1,185,0,0,0,1,1,false
1,496,83,4,2,185,15,3,5,13,8,false
10,107,68,0,0,185,0,0,0,0,0,false
1,104,20,1,1,185,0,0,0,1,1,false
28,308,206,0,0,185,0,0,0,0,0,true
1,39,8,0,0,185,0,0,0,0,0,false
23,492,183,5,2,185,81,16,25,27,24,false
1,81,45,1,1,185,0,0,0,1,1,false
1,36,11,1,1,185,0,0,0,1,1,false
1,87,50,3,1,185,8,2,4,5,4,false
1,90,52,2,1,185,4,2,4,1,1,false
1,88,51,1,1,185,0,0,0,1,1,false
1,35,10,1,1,185,0,0,0,1,1,false
1,91,53,1,1,185,0,0,0,1,1,false
1,90,52,2,1,62,138,69,52,6,6,false
2,90,53,2,1,185,4,2,4,1,1,false
1,76,42,1,1,185,0,0,0,1,1,false
1,65,32,1,1,185,0,0,0,1,1,false
1,59,29,1,1,185,0,0,0,1,1,false
8,118,79,1,1,185,0,0,0,1,1,false
1,189,35,1,1,185,0,0,0,2,2,false
1,279,54,2,2,185,5,2,5,10,5,true
1,53,7,1,1,185,0,0,0,1,1,false
206,2133,1690,7,3,185,230,32,140,274,202,true
4,59,30,0,0,185,0,0,0,0,0,true
1,48,6,1,1,185,0,0,0,1,1,false
7,77,48,0,0,185,0,0,0,0,0,false
1,40,6,1,1,185,0,0,0,1,1,false
53,350,267,1,1,185,1,1,1,1,1,true
24,207,144,0,0,185,0,0,0,0,0,false
21,213,139,1,1,185,0,0,0,1,1,false
1,36,5,1,1,185,0,0,0,1,1,false
1,70,15,0,0,185,0,0,0,0,0,false
160,850,646,8,2,185,30,3,10,85,33,false
318,3029,2331,14,4,185,107,7,21,54,14,true
1,435,75,1,1,185,0,0,0,8,8,false
1,423,55,1,1,185,0,0,0,12,12,false
1,319,73,2,2,185,2,1,2,25,24,false
1,59,28,1,1,185,0,0,0,1,1,false
1,70,37,1,1,185,0,0,0,1,1,false
1,37,10,1,1,185,0,0,0,1,1,false
1,64,31,0,0,185,0,0,0,0,0,false
1,135,88,0,0,185,0,0,0,0,0,false
1,36,11,1,1,185,0,0,0,1,1,false
1,63,26,0,0,185,0,0,0,0,0,false
1,63,26,0,0,185,0,0,0,0,0,false
57,331,262,3,1,185,3,1,1,13,5,true
8,136,57,0,0,185,0,0,0,0,0,false
8,67,39,0,0,185,0,0,0,0,0,false
46,482,316,0,0,185,0,0,0,0,0,false
1,39,12,1,1,107,15,15,15,0,0,false
1,38,11,0,0,185,0,0,0,0,0,false
7,94,57,0,0,185,0,0,0,0,0,false
1,69,12,0,0,185,0,0,0,0,0,false
3,90,46,0,0,185,0,0,0,0,0,false
2,55,27,0,0,185,0,0,0,0,0,false
1,67,34,0,0,185,0,0,0,0,0,false
2,55,27,0,0,185,0,0,0,0,0,false
6,80,46,0,0,185,0,0,0,0,0,false
1,30,5,0,0,185,0,0,0,0,0,false
6,62,31,0,0,185,0,0,0,0,0,false
1,43,13,0,0,185,0,0,0,0,0,false
1,43,13,0,0,185,0,0,0,0,0,false
7,76,41,0,0,185,0,0,0,0,0,false
3,89,44,0,0,185,0,0,0,0,0,false
3,81,36,0,0,185,0,0,0,0,0,false
21,184,129,0,0,185,0,0,0,0,0,false
3,73,39,0,0,185,0,0,0,0,0,false
3,82,46,0,0,185,0,0,0,0,0,false
3,68,34,0,0,185,0,0,0,0,0,false
1,29,4,1,1,185,1,1,1,3,3,false
4,80,41,0,0,185,0,0,0,0,0,false
1,42,12,0,0,185,0,0,0,0,0,false
1,42,12,0,0,185,0,0,0,0,0,false
3,49,20,0,0,185,0,0,0,0,0,false
1,41,15,0,0,185,0,0,0,0,0,false
2,68,35,0,0,185,0,0,0,0,0,false
1,38,11,0,0,185,0,0,0,0,0,false
2,38,12,0,0,185,0,0,0,0,0,false
1,37,11,0,0,185,0,0,0,0,0,false
5,79,38,0,0,185,0,0,0,0,0,false
1,30,4,0,0,185,0,0,0,0,0,false
1,406,73,1,1,185,0,0,0,4,4,false
1,61,14,0,0,185,0,0,0,0,0,false
1,46,7,1,1,107,15,15,15,0,0,false
9,89,55,0,0,185,0,0,0,0,0,false
1,86,12,0,0,185,0,0,0,0,0,false
1,57,25,0,0,101,0,0,0,0,0,false
1,54,23,0,0,185,0,0,0,0,0,false
2,38,12,0,0,185,0,0,0,0,0,false
2,38,12,0,0,185,0,0,0,0,0,false
55,725,541,0,0,185,0,0,0,0,0,false
2,68,36,0,0,185,0,0,0,0,0,false
1,66,28,0,0,185,0,0,0,0,0,false
8,72,41,0,0,185,0,0,0,0,0,false
2,38,12,0,0,185,0,0,0,0,0,false
2,38,12,0,0,185,0,0,0,0,0,false
1,69,35,0,0,185,0,0,0,0,0,false
1,47,12,1,1,185,0,0,0,1,1,false
5,76,44,1,1,185,5,5,5,2,2,false
1,68,33,0,0,185,0,0,0,0,0,false
3,50,22,0,0,185,0,0,0,0,0,false
3,50,22,0,0,185,0,0,0,0,0,false
1,38,11,0,0,185,0,0,0,0,0,false
1,38,11,0,0,185,0,0,0,0,0,false
1,37,11,0,0,185,0,0,0,0,0,false
1,54,23,0,0,185,0,0,0,0,0,false
1,39,14,0,0,185,0,0,0,0,0,false
1,59,28,0,0,185,0,0,0,0,0,false
1,65,32,0,0,185,0,0,0,0,0,false
1,36,6,1,1,185,0,0,0,1,1,false
1,42,7,0,0,185,0,0,0,0,0,false
11,123,74,2,2,185,14,7,14,3,2,false
1,51,8,0,0,185,0,0,0,0,0,false
3,46,20,0,0,185,0,0,0,0,0,false
1,40,13,0,0,185,0,0,0,0,0,false
2,38,12,0,0,185,0,0,0,0,0,false
3,59,26,0,0,185,0,0,0,0,0,false
3,63,31,0,0,185,0,0,0,0,0,false
1,60,29,1,1,185,1,1,1,2,2,false
1,36,6,2,2,185,1,0,1,3,2,false
2,65,33,0,0,185,0,0,0,0,0,false
1,38,11,0,0,185,0,0,0,0,0,false
5,62,32,0,0,185,0,0,0,0,0,false
1,39,14,0,0,185,0,0,0,0,0,false
1,54,23,0,0,185,0,0,0,0,0,false
1,55,24,0,0,185,0,0,0,0,0,false
6,78,44,0,0,185,0,0,0,0,0,false
1,66,26,0,0,185,0,0,0,0,0,false
1,65,26,0,0,185,0,0,0,0,0,false
7,114,63,0,0,185,0,0,0,0,0,false
1,57,26,0,0,185,0,0,0,0,0,false
1,65,11,0,0,185,0,0,0,0,0,false
1,53,23,0,0,185,0,0,0,0,0,false
3,67,31,0,0,185,0,0,0,0,0,false
138,1685,1258,9,3,185,88,9,34,42,14,true
5,75,44,0,0,185,0,0,0,0,0,false
21,158,87,1,1,185,0,0,0,1,1,false
1,31,7,0,0,185,0,0,0,0,0,false
100,770,531,2,2,185,1,0,1,5,4,true
36,372,244,5,3,185,76,15,18,32,18,true
2,112,65,2,2,185,2,1,1,2,1,false
274,2347,1599,13,4,185,153,11,52,77,24,true
2,117,66,0,0,185,0,0,0,0,0,false
41,463,274,2,1,185,3,1,3,4,2,false
44,347,213,1,1,185,2,2,2,1,1,false
195,1986,1316,5,2,185,130,26,64,30,15,true
7,76,45,0,0,185,0,0,0,0,0,false
13,110,68,0,0,185,0,0,0,0,0,false
13,89,48,5,3,185,10,2,6,5,3,true
13,213,151,2,2,0,213,106,213,1,1,true
57,425,329,1,1,185,0,0,0,5,5,false
24,254,158,1,1,185,2,2,2,1,1,false
1,29,4,0,0,185,0,0,0,0,0,false
1,89,16,6,3,185,49,8,12,22,12,false
1,138,27,0,0,185,0,0,0,0,0,false
9,59,32,3,2,185,34,11,27,7,4,false
1,32,8,1,1,185,0,0,0,1,1,false
205,1822,1222,16,4,185,205,12,59,76,22,true
30,345,219,1,1,185,0,0,0,1,1,false
4,127,71,2,2,78,127,63,110,1,1,false
1,129,79,5,3,185,32,6,8,8,8,false
1,49,10,1,1,185,2,2,2,1,1,false
15,281,204,1,1,185,4,4,4,0,0,false
6,264,139,2,2,185,2,1,1,2,1,false
14,361,198,2,1,185,4,2,4,7,6,true
6,89,43,1,1,185,0,0,0,1,1,false
1,302,47,2,1,185,2,1,2,2,1,false
55,450,362,3,2,185,7,2,6,3,1,true
10,142,75,1,1,185,0,0,0,1,1,false
16,232,121,0,0,185,0,0,0,0,0,false
28,426,306,0,0,185,0,0,0,0,0,false
39,525,388,0,0,185,0,0,0,0,0,false
60,561,439,2,2,185,53,26,50,21,19,true
6,104,49,0,0,185,0,0,0,0,0,false
1,64,33,0,0,185,0,0,0,0,0,false
28,635,421,1,1,185,0,0,0,1,1,false
1,40,14,2,2,185,4,2,4,1,1,false
1,86,12,0,0,185,0,0,0,0,0,false
1,64,33,0,0,185,0,0,0,0,0,false
1,42,6,1,1,185,0,0,0,1,1,false
6,59,33,1,1,185,0,0,0,1,1,true
1,38,6,0,0,185,0,0,0,0,0,false
12,111,72,0,0,185,0,0,0,0,0,false
1,71,38,0,0,185,0,0,0,0,0,false
1,79,16,1,1,185,0,0,0,1,1,false
25,246,152,1,1,185,0,0,0,1,1,true
1,50,22,0,0,185,0,0,0,0,0,false
10,149,78,0,0,185,0,0,0,0,0,true
18,227,137,4,3,185,29,7,25,6,3,false
1,66,34,0,0,185,0,0,0,0,0,false
1,61,31,1,1,185,0,0,0,1,1,false
1,42,15,1,1,185,0,0,0,1,1,false
1,27,4,1,1,185,0,0,0,1,1,false
2,85,45,1,1,185,0,0,0,1,1,false
1,62,31,0,0,185,0,0,0,0,0,false
1,59,9,0,0,185,0,0,0,0,0,false
15,131,92,0,0,185,0,0,0,0,0,false
1,52,24,1,1,185,0,0,0,1,1,false
2,45,17,0,0,185,0,0,0,0,0,false
1,37,11,1,1,185,0,0,0,1,1,false
1,35,11,0,0,185,0,0,0,0,0,false
1,62,29,0,0,185,0,0,0,0,0,false
1,51,23,0,0,185,0,0,0,0,0,false
4,198,98,1,1,185,0,0,0,1,1,false
7,119,62,0,0,185,0,0,0,0,0,false
1,58,27,1,1,185,0,0,0,1,1,false
14,249,171,0,0,185,0,0,0,0,0,true
1,58,9,0,0,185,0,0,0,0,0,false
18,192,140,0,0,185,0,0,0,0,0,false
1,33,6,0,0,185,0,0,0,0,0,false
1,40,9,0,0,185,0,0,0,0,0,false
1,31,5,0,0,185,0,0,0,0,0,false
10,177,123,1,1,185,4,4,4,10,10,false
11,154,108,0,0,185,0,0,0,0,0,false
13,146,100,0,0,185,0,0,0,0,0,false
11,154,108,0,0,185,0,0,0,0,0,false
22,224,168,0,0,185,0,0,0,0,0,false
1,119,22,1,1,185,0,0,0,2,2,false
13,295,202,0,0,185,0,0,0,0,0,true
1,40,9,0,0,185,0,0,0,0,0,false
12,162,114,0,0,185,0,0,0,0,0,false
2,113,69,0,0,185,0,0,0,0,0,false
2,113,69,0,0,185,0,0,0,0,0,false
2,120,75,0,0,185,0,0,0,0,0,false
14,169,122,0,0,185,0,0,0,0,0,false
16,159,112,0,0,185,0,0,0,0,0,false
2,113,69,0,0,185,0,0,0,0,0,false
25,246,188,0,0,185,0,0,0,0,0,false
2,91,51,0,0,185,0,0,0,0,0,false
1,33,6,0,0,185,0,0,0,0,0,false
9,162,92,1,1,185,0,0,0,1,1,true
1,64,33,0,0,185,0,0,0,0,0,false
1,50,22,1,1,185,0,0,0,1,1,false
6,112,51,2,2,149,36,18,21,0,0,true
1,56,27,0,0,185,0,0,0,0,0,false
1,51,23,1,1,185,0,0,0,1,1,false
1,60,29,1,1,185,0,0,0,1,1,true
14,193,109,1,1,94,0,0,0,2,2,true
1,72,39,5,2,70,130,26,90,104,69,false
3,67,32,0,0,94,0,0,0,0,0,false
1,42,6,0,0,94,0,0,0,0,0,false
1,223,41,2,2,94,28,14,19,10,10,false
105,995,710,10,4,94,74,7,30,78,51,true
1,52,8,3,3,94,61,20,45,74,45,false
72,527,371,7,4,94,291,41,211,289,255,true
4,71,35,1,1,94,2,2,2,1,1,false
2,67,30,0,0,94,0,0,0,0,0,true
1,38,5,0,0,94,0,0,0,0,0,false
4,71,35,1,1,94,2,2,2,1,1,false
6,84,40,2,2,94,40,20,30,30,30,false
3,116,54,0,0,94,0,0,0,0,0,true
22,208,143,1,1,94,2,2,2,2,2,false
8,145,82,0,0,94,0,0,0,0,0,false
1,122,23,6,2,70,146,24,113,28,25,false
37,322,216,10,2,70,365,36,258,102,74,true
3,69,32,0,0,94,0,0,0,0,0,true
2,65,29,0,0,94,0,0,0,0,0,false
23,370,183,0,0,94,0,0,0,0,0,true
1,29,4,0,0,94,0,0,0,0,0,false
1,88,47,0,0,94,0,0,0,0,0,false
14,167,95,0,0,94,0,0,0,0,0,false
1,33,6,0,0,94,0,0,0,0,0,false
5,150,70,0,0,94,0,0,0,0,0,false
5,100,47,0,0,94,0,0,0,0,0,false
10,791,577,0,0,94,0,0,0,0,0,false
49,586,460,0,0,94,0,0,0,0,0,false
7,117,67,0,0,94,0,0,0,0,0,false
3,769,572,0,0,94,0,0,0,0,0,false
9,453,322,0,0,94,0,0,0,0,0,false
6,667,486,0,0,94,0,0,0,0,0,false
8,269,180,0,0,94,0,0,0,0,0,false
1,158,50,0,0,94,0,0,0,0,0,false
16,292,228,0,0,94,0,0,0,0,0,false
1,86,15,0,0,94,0,0,0,0,0,false
106,1287,1022,1,1,94,13,13,13,46,46,true
4,89,48,0,0,94,0,0,0,0,0,false
24,267,177,0,0,94,0,0,0,0,0,true
8,137,74,0,0,94,0,0,0,0,0,false
1,112,64,0,0,94,0,0,0,0,0,false
1,127,24,0,0,94,0,0,0,0,0,false
1,108,63,0,0,94,0,0,0,0,0,false
1,29,4,0,0,94,0,0,0,0,0,false
2,48,17,0,0,94,0,0,0,0,0,false
16,352,215,2,2,94,34,17,34,6,5,true
10,89,51,1,1,94,3,3,3,2,2,true
24,190,118,0,0,94,0,0,0,0,0,false
